post_timing, neighborhood, post title, number bedrooms, sqft, URL, price
2019-04-25 17:37, (boulder creek),Small boat trailer,nan,nan,https://sfbay.craigslist.org/scz/zip/d/boulder-creek-small-boat-trailer/6874911979.html,
2019-04-25 17:37, (AFFORDABLE CARS OFF HIGHWAY 101),2006 LEXUS GS SEDAN,nan,nan,https://sfbay.craigslist.org/sfc/ctd/d/salinas-2006-lexus-gs-sedan/6874914167.html,
2019-04-25 17:37, (vallejo / benicia),BEAUTIFUL VICTORIAN BIRD CAGE- HUGE PRICE DROP !,nan,nan,https://sfbay.craigslist.org/eby/clt/d/vallejo-beautiful-victorian-bird-cage/6851463859.html,
2019-04-25 17:37, (oakland lake merritt / grand),Vintage Green Mosaic Bowl,nan,nan,https://sfbay.craigslist.org/eby/atq/d/vintage-green-mosaic-bowl/6870483451.html,
2019-04-25 17:37, (morgan hill),dog ramp,nan,nan,https://sfbay.craigslist.org/sby/for/d/morgan-hill-dog-ramp/6874911866.html,
2019-04-25 17:37, (oakland lake merritt / grand),GE DVI Male to HDMI Female Adapter,nan,nan,https://sfbay.craigslist.org/eby/sop/d/ge-dvi-male-to-hdmi-female-adapter/6866777083.html,
2019-04-25 17:37, (foster city),Queen Bed Beautyrest Recharge Pacific Series 800P,nan,nan,https://sfbay.craigslist.org/pen/fuo/d/san-mateo-queen-bed-beautyrest-recharge/6874911794.html,
2019-04-25 17:37, (santa clara),LUXMAN R-115 Digital Synthesized AM/FM Stereo Receiver No Remote Teste,nan,nan,https://sfbay.craigslist.org/sby/ele/d/santa-clara-luxman-115-digital/6865782924.html,
2019-04-25 17:37, (santa rosa),Vintage Mirror,nan,nan,https://sfbay.craigslist.org/nby/fuo/d/santa-rosa-vintage-mirror/6868988623.html,
2019-04-25 17:37, (oakland lake merritt / grand),Centrios 900MHz indoor/outdoor wireless speaker,nan,nan,https://sfbay.craigslist.org/eby/ele/d/centrios-900mhz-indoor-outdoor-wireless/6872446966.html,
2019-04-25 17:37, (vallejo / benicia),121 total  Various Video Discs,nan,nan,https://sfbay.craigslist.org/eby/clt/d/vallejo-121-total-various-video-discs/6851463399.html,
2019-04-25 17:37, (vallejo / benicia),101 POKEMON CARDS 1995-1999,nan,nan,https://sfbay.craigslist.org/eby/clt/d/vallejo-101-pokemon-cards/6870544461.html,
2019-04-25 17:37, (vallejo / benicia),Mid-Century  Bronze & Rosewood Flatware,nan,nan,https://sfbay.craigslist.org/eby/for/d/vallejo-mid-century-bronze-rosewood/6851463689.html,
2019-04-25 17:37, (santa rosa),Twin 2 drawer storage bed w/headboard shelves!,nan,nan,https://sfbay.craigslist.org/nby/fuo/d/santa-rosa-twin-2-drawer-storage-bed/6854396931.html,
2019-04-25 17:37, (vallejo / benicia),Mid-Century  Bronze & Rosewood Flatware,nan,nan,https://sfbay.craigslist.org/eby/for/d/vallejo-mid-century-bronze-rosewood/6851463689.html,
2019-04-25 17:37, (santa rosa),Twin 2 drawer storage bed w/headboard shelves!,nan,nan,https://sfbay.craigslist.org/nby/fuo/d/santa-rosa-twin-2-drawer-storage-bed/6854396931.html,
2019-04-25 17:37, (hayward / castro valley),Nice Tv wall mount bracket,nan,nan,https://sfbay.craigslist.org/eby/hsh/d/castro-valley-nice-tv-wall-mount-bracket/6871177255.html,
2019-04-25 17:37, (sunset / parkside),6 antique dining chairs,nan,nan,https://sfbay.craigslist.org/sfc/fuo/d/san-francisco-6-antique-dining-chairs/6874911736.html,
2019-04-25 17:37, (santa rosa),IKEA Hemnes Dresser,nan,nan,https://sfbay.craigslist.org/nby/fuo/d/santa-rosa-ikea-hemnes-dresser/6869276539.html,
2019-04-25 17:37, (santa rosa),IKEA Hemnes Dresser,nan,nan,https://sfbay.craigslist.org/nby/fuo/d/santa-rosa-ikea-hemnes-dresser/6869276539.html,
2019-04-25 17:37, (santa clara),LG LP1215GXR Portable Air Conditioner,nan,nan,https://sfbay.craigslist.org/sby/app/d/santa-clara-lg-lp1215gxr-portable-air/6869610535.html,
2019-04-25 17:37, (oakland lake merritt / grand),Brand New Persian Tribal Handmade Kilim Rug,nan,nan,https://sfbay.craigslist.org/eby/hsh/d/brand-new-persian-tribal-handmade-kilim/6872759637.html,
2019-04-25 17:37, (south san francisco),5 lug rims and tires,nan,nan,https://sfbay.craigslist.org/pen/wto/d/south-san-francisco-5-lug-rims-and-tires/6874911660.html,
2019-04-25 17:37, (lafayette / orinda / moraga),LIFE MAGAZINES COLLECTION OF 24 FROM 1958,nan,nan,https://sfbay.craigslist.org/eby/bks/d/orinda-life-magazines-collection-of-24/6874911663.html,
2019-04-25 17:37, (oakland hills / mills),Free Motorcycle Helmets,nan,nan,https://sfbay.craigslist.org/eby/zip/d/oakland-free-motorcycle-helmets/6874911621.html,
2019-04-25 17:37, (morgan hill),Garfield Plates.,nan,nan,https://sfbay.craigslist.org/sby/for/d/morgan-hill-garfield-plates/6874911623.html,
2019-04-25 17:37, (campbell),PARTS BOX / PARTS BIN/ DRAWERS,nan,nan,https://sfbay.craigslist.org/sby/tls/d/campbell-parts-box-parts-bin-drawers/6874911614.html,
2019-04-25 17:37, (santa rosa),Natuzzi Leather Sofa  Loveseat and Chair!,nan,nan,https://sfbay.craigslist.org/nby/fuo/d/santa-rosa-natuzzi-leather-sofa/6869389960.html,
2019-04-25 17:37, (vallejo / benicia),Playstation games   and more,nan,nan,https://sfbay.craigslist.org/eby/ele/d/vallejo-playstation-games-and-more/6865084011.html,
2019-04-25 17:37, (san carlos),Trek 7200 Multitrack bike,nan,nan,https://sfbay.craigslist.org/pen/bik/d/san-carlos-trek-7200-multitrack-bike/6874911561.html,
2019-04-25 17:37, (vallejo / benicia),HO SCALE TRAINS,nan,nan,https://sfbay.craigslist.org/eby/clt/d/vallejo-ho-scale-trains/6859343801.html,
2019-04-25 17:37, (vallejo / benicia),Campbell Hausfeld 6 PC. Air tools,nan,nan,https://sfbay.craigslist.org/eby/tls/d/vallejo-campbell-hausfeld-6-pc-air-tools/6865167808.html,
2019-04-25 17:37, (vallejo / benicia),PORTABLE  FOLDING RAMP,nan,nan,https://sfbay.craigslist.org/eby/for/d/vallejo-portable-folding-ramp/6865167742.html,
2019-04-25 17:37, (vallejo / benicia),BEAUTIFUL  TIFFANY STYLE BLUE GLASS LILY LAMP,nan,nan,https://sfbay.craigslist.org/eby/clt/d/vallejo-beautiful-tiffany-style-blue/6867767578.html,
2019-04-25 17:37, (oakland east),Puppys for sale,nan,nan,https://sfbay.craigslist.org/eby/hsh/d/oakland-puppys-for-sale/6874911511.html,
2019-04-25 17:37, (millbrae),Yamaha VStar 1100 Carb rebuild kit,nan,nan,https://sfbay.craigslist.org/pen/mpo/d/millbrae-yamaha-vstar-1100-carb-rebuild/6866626955.html,
2019-04-25 17:37, (san jose north),Electric Dryer,nan,nan,https://sfbay.craigslist.org/sby/app/d/san-jose-electric-dryer/6874910422.html,
2019-04-25 17:37, (north beach / telegraph hill),Uline 40 Cu Ft Packing Peanut Dispenser w/ Scissor Valve,nan,nan,https://sfbay.craigslist.org/sfc/bfs/d/san-francisco-uline-40-cu-ft-packing/6874911482.html,
2019-04-25 17:37, (brentwood / oakley),Jordans 5 6 7 21,nan,nan,https://sfbay.craigslist.org/eby/clo/d/oakley-jordans-56721/6874911484.html,
2019-04-25 17:37, (fremont / union city / newark),On One Deedar frame & Salsa Cromoto 29er fork,nan,nan,https://sfbay.craigslist.org/eby/bop/d/fremont-on-one-deedar-frame-salsa/6865937444.html,
2019-04-25 17:37, (santa clara),Alfa Romeo GTV-6 Custom Floor Mats,nan,nan,https://sfbay.craigslist.org/sby/pts/d/santa-clara-alfa-romeo-gtv-6-custom/6874911460.html,
2019-04-25 17:37, (millbrae),Motorcycle handlebars  grips  bar ends.,nan,nan,https://sfbay.craigslist.org/pen/mpo/d/millbrae-motorcycle-handlebars-grips/6866626861.html,
2019-04-25 17:36, (millbrae),Eaton Spa Panel 50 amp breaker,nan,nan,https://sfbay.craigslist.org/pen/for/d/millbrae-eaton-spa-panel-50-amp-breaker/6866626783.html,
2019-04-25 17:36, (vallejo / benicia),Lionel Trains Battery Powered G-Gauge,nan,nan,https://sfbay.craigslist.org/eby/clt/d/vallejo-lionel-trains-battery-powered/6865893983.html,
2019-04-25 17:36, (vallejo / benicia),DO YOU NEED ORGANIZED/DECLUTTERED ,nan,nan,https://sfbay.craigslist.org/eby/for/d/vallejo-do-you-need-organized/6872423497.html,
2019-04-25 17:36, (vallejo / benicia),American Red Cross Motor Corps. Stretcher,nan,nan,https://sfbay.craigslist.org/eby/atq/d/vallejo-american-red-cross-motor-corps/6859343909.html,
2019-04-25 17:36, (vallejo / benicia),AXIS M3045-V Network Camera,nan,nan,https://sfbay.craigslist.org/eby/ele/d/vallejo-axis-m3045-network-camera/6865886147.html,
2019-04-25 17:36, (berkeley north / hills),TESLA  X  22" Forged Turbine Wheels w Pirelli Tires,nan,nan,https://sfbay.craigslist.org/eby/wto/d/berkeley-tesla-22-forged-turbine-wheels/6874911367.html,
2019-04-25 17:36, (lafayette / orinda / moraga),LIFE MAGAZINES COLLECTION OF 18 FROM 1953,nan,nan,https://sfbay.craigslist.org/eby/bks/d/orinda-life-magazines-collection-of-18/6874911376.html,
2019-04-25 17:36, (AFFORDABLE CARS OFF HIGHWAY 101),2007 GMC ACADIA SLT-2...ONLY 1 OWNER  CLEAN CARFAX  LOADED!!,nan,nan,https://sfbay.craigslist.org/sfc/ctd/d/salinas-2007-gmc-acadia-slt-2only-1/6874913594.html,
2019-04-25 17:36, (fremont / union city / newark),2019 Banshee Phantom large 29er,nan,nan,https://sfbay.craigslist.org/eby/bik/d/fremont-2019-banshee-phantom-large-29er/6865937398.html,
2019-04-25 17:36, (richmond / point / annex),Pallet: (14+) ADA Solutions 5' X 2' Warning Plates,nan,nan,https://sfbay.craigslist.org/eby/fod/d/richmond-pallet-14-ada-solutions-5-2/6874913564.html,
2019-04-25 17:36, (lafayette / orinda / moraga),Battle Creek PORTABLE MASSAGE TABLE,nan,nan,https://sfbay.craigslist.org/eby/hab/d/orinda-battle-creek-portable-massage/6869369537.html,
2019-04-25 17:36, (inner sunset / UCSF),Glass Orb Lamp w/ Metal base,nan,nan,https://sfbay.craigslist.org/sfc/hsh/d/san-francisco-glass-orb-lamp-metal-base/6874911278.html,
2019-04-25 17:36, (santa clara),Nissan/Datsun King Cab P/U 1983-85 Floor Mat Set,nan,nan,https://sfbay.craigslist.org/sby/pts/d/santa-clara-nissan-datsun-king-cab-u/6874911269.html,
2019-04-25 17:36, (oakland rockridge / claremont),Trek Bicycle,nan,nan,https://sfbay.craigslist.org/eby/bik/d/oakland-trek-bicycle/6874911231.html,
2019-04-25 17:36, (vallejo / benicia),PRECIOUS VICTORIAN ROMANCE  DOLL,nan,nan,https://sfbay.craigslist.org/eby/clt/d/vallejo-precious-victorian-romance-doll/6851464069.html,
2019-04-25 17:36, (vallejo / benicia),Vintage Electronics: Oscilliscope Reel to Reel  Tube amplifier and mor,nan,nan,https://sfbay.craigslist.org/eby/ele/d/vallejo-vintage-electronics/6851463537.html,
2019-04-25 17:36, (south san francisco),20 inch rims and tire set,nan,nan,https://sfbay.craigslist.org/pen/wto/d/south-san-francisco-20-inch-rims-and/6874911160.html,
2019-04-25 17:36, (south san francisco),20 inch rims and tire set,nan,nan,https://sfbay.craigslist.org/pen/wto/d/south-san-francisco-20-inch-rims-and/6874911160.html,
2019-04-25 17:36, (lafayette / orinda / moraga),26 life magazines all 1940's,nan,nan,https://sfbay.craigslist.org/eby/bks/d/orinda-26-life-magazines-all-1940s/6870501064.html,
2019-04-25 17:36, (richmond / point / annex),Wusthof 17 Slot Knife Storage Block  Beachwood,nan,nan,https://sfbay.craigslist.org/eby/hsh/d/el-sobrante-wusthof-17-slot-knife/6865381027.html,
2019-04-25 17:36, (alameda),BMW $3000 OBO,nan,nan,https://sfbay.craigslist.org/eby/cto/d/alameda-bmw-3000-obo/6874913358.html,
2019-04-25 17:36, (redwood city),Artificial Intelligence magazine,nan,nan,https://sfbay.craigslist.org/pen/bks/d/redwood-city-artificial-intelligence/6869007582.html,
2019-04-25 17:36, (richmond / point / annex),Sharp Carousel Microwave Oven 1100W 1.4 CuFt,nan,nan,https://sfbay.craigslist.org/eby/app/d/el-sobrante-sharp-carousel-microwave/6865381260.html,
2019-04-25 17:36, (container containers in SF),Storage Containers - Shipping Containers - Cargo Containers Container,nan,nan,https://sfbay.craigslist.org/eby/fod/d/storage-containers-shipping-containers/6874913304.html,
2019-04-25 17:36, (lafayette / orinda / moraga),TWO LARGE  LETTERS "O" NEON MOUNTED ON METAL,nan,nan,https://sfbay.craigslist.org/eby/atq/d/orinda-two-large-letters-neon-mounted/6874911023.html,
2019-04-25 17:36, (south san francisco),R17 chrome dodge truck rims and tire set,nan,nan,https://sfbay.craigslist.org/pen/wto/d/south-san-francisco-r17-chrome-dodge/6874911006.html,
2019-04-25 17:36, (millbrae),Prevail Adult Underwear Diapers Medium,nan,nan,https://sfbay.craigslist.org/pen/hab/d/san-carlos-prevail-adult-underwear/6874910994.html,
2019-04-25 17:36, (PLEASANTON),VINTAGE UNDERWOOD TYPEWRITER,nan,nan,https://sfbay.craigslist.org/eby/atq/d/pleasanton-vintage-underwood-typewriter/6874910996.html,
2019-04-25 17:36, (santa cruz),Electric Recliner,nan,nan,https://sfbay.craigslist.org/scz/fuo/d/santa-cruz-electric-recliner/6874910990.html,
2019-04-25 17:36, (noe valley),Asus Monitor - 24inches,nan,nan,https://sfbay.craigslist.org/sfc/ele/d/brisbane-asus-monitor-24inches/6874910992.html,
2019-04-25 17:36, (fremont / union city / newark),Lexus gs300 clean title,nan,nan,https://sfbay.craigslist.org/eby/cto/d/fremont-lexus-gs300-clean-title/6874913253.html,
2019-04-25 17:36, (russian river),1996 Ford Ranger,nan,nan,https://sfbay.craigslist.org/nby/cto/d/monte-rio-1996-ford-ranger/6874913244.html,
2019-04-25 17:36, (lafayette / orinda / moraga),ANTIQUE VICTORIAN STAINED GLASS WINDOW 12x48 INCHES,nan,nan,https://sfbay.craigslist.org/eby/atq/d/antique-victorian-stained-glass-window/6867849494.html,
2019-04-25 17:36, (san jose west),Hand Made Renaissance Boots  Genuine Leather,nan,nan,https://sfbay.craigslist.org/sby/clo/d/hand-made-renaissance-boots-genuine/6874910920.html,
2019-04-25 17:36, (hayward / castro valley),Dewalt FlexVolt Hammer Drill Combo Kit ( Model# DCK299D1T1  NEW ),nan,nan,https://sfbay.craigslist.org/eby/tls/d/dewalt-flexvolt-hammer-drill-combo-kit/6874910899.html,
2019-04-25 17:35, (redwood city),Scientific American 1984-2013,nan,nan,https://sfbay.craigslist.org/pen/bks/d/redwood-city-scientific-american/6868708688.html,
2019-04-25 17:35, (san jose downtown),20” Rims Fits Accord and Camry,nan,nan,https://sfbay.craigslist.org/sby/wto/d/san-jose-20-rims-fits-accord-and-camry/6874910829.html,
2019-04-25 17:35, (124 Eastwood Drive San Francisco),2005 Hyundai Accent GT 2 dr coupe with 83k,nan,nan,https://sfbay.craigslist.org/sfc/cto/d/san-francisco-2005-hyundai-accent-gt-2/6874913090.html,
2019-04-25 17:35, (santa rosa),Furniture  silverware  and stuff,nan,nan,https://sfbay.craigslist.org/nby/gms/d/santa-rosa-furniture-silverware-and/6874894628.html,
2019-04-25 17:35, (santa rosa),Furniture  silverware  and stuff,nan,nan,https://sfbay.craigslist.org/nby/gms/d/santa-rosa-furniture-silverware-and/6874894628.html,
2019-04-25 17:35, (San Francisco  CA),1969 Lotus Elan Series 4 Stock# L180601A,nan,nan,https://sfbay.craigslist.org/sfc/ctd/d/san-francisco-1969-lotus-elan-series-4/6874913063.html,
2019-04-25 17:35, (san jose downtown),FREE TWIN MATTRESS (comes w/ box spring and floor frame),nan,nan,https://sfbay.craigslist.org/sby/zip/d/san-jose-free-twin-mattress-comes-box/6874910781.html,
2019-04-25 17:35, (DOWNTOWN ALAMEDA),💥New Kids 110cc Atv 4 Sale Automatic! WE WILL BEAT ANY PRICE!💥,nan,nan,https://sfbay.craigslist.org/nby/snd/d/oakland-new-kids-110cc-atv-4-sale/6874913036.html,
2019-04-25 17:35, (PLEASANTON),JACKET MOTORCYCLE,nan,nan,https://sfbay.craigslist.org/eby/clo/d/jacket-motorcycle/6874910749.html,
2019-04-25 17:35, (lafayette / orinda / moraga),REPRODUCTION OF ONE INCENSARIO REPRODUCTION PALENQUE 16 INCHES TALL,nan,nan,https://sfbay.craigslist.org/eby/atq/d/orinda-reproduction-of-one-incensario/6870501310.html,
2019-04-25 17:35, (sunnyvale),Epic Expert Evo,nan,nan,https://sfbay.craigslist.org/sby/bik/d/san-jose-epic-expert-evo/6874910730.html,
2019-04-25 17:35, (sunnyvale),1978 Honda CB400A Hawk ... Low Miles on this Classic Automatic!,nan,nan,https://sfbay.craigslist.org/sby/mcd/d/santa-clara-1978-honda-cb400a-hawk-low/6874912978.html,
2019-04-25 17:35, (santa clara),1968 Dodge Charger radiator,nan,nan,https://sfbay.craigslist.org/sby/pts/d/santa-clara-1968-dodge-charger-radiator/6874910596.html,
2019-04-25 17:35, (richmond / point / annex),(2) 7' Park Benches,nan,nan,https://sfbay.craigslist.org/eby/fod/d/richmond-2-7-park-benches/6874912889.html,
2019-04-25 17:35, (redwood city),Vintage LPs for sale,nan,nan,https://sfbay.craigslist.org/pen/emd/d/redwood-city-vintage-lps-for-sale/6867434072.html,
2019-04-25 17:35, (marina / cow hollow),2016 Specialized Roubaix SL4 Comp Disc,nan,nan,https://sfbay.craigslist.org/sfc/bik/d/san-francisco-2016-specialized-roubaix/6867061951.html,
2019-04-25 17:35, (lafayette / orinda / moraga),LIFE MAGAZINES COLLECTION OF 18 FROM 1956,nan,nan,https://sfbay.craigslist.org/eby/bks/d/orinda-life-magazines-collection-of-18/6870501826.html,
2019-04-25 17:35, (saratoga),Beatles "Yellow Submarine" Tee,nan,nan,https://sfbay.craigslist.org/sby/clt/d/beatles-yellow-submarine-tee/6874887608.html,
2019-04-25 17:35, (PLEASANTON),CHEVY BIG BLOCK LS7 INTAKE,nan,nan,https://sfbay.craigslist.org/eby/pts/d/chevy-big-block-ls7-intake/6874910430.html,
2019-04-25 17:35, (lafayette / orinda / moraga),LIFE MAGAZINES COLLECTION OF 24 FROM 1958,nan,nan,https://sfbay.craigslist.org/eby/bks/d/orinda-life-magazines-collection-of-24/6870502001.html,
2019-04-25 17:35, (concord / pleasant hill / martinez),Vintage Fender P Bass Special,nan,nan,https://sfbay.craigslist.org/eby/msg/d/martinez-vintage-fender-bass-special/6874910421.html,
2019-04-25 17:35, (hayward / castro valley),Lovesac outdoor  sectional distressed denim fabric patio,nan,nan,https://sfbay.craigslist.org/eby/fuo/d/hayward-lovesac-outdoor-sectional/6864147290.html,
2019-04-25 17:35, (santa rosa),2004 bmw 530i super clean,nan,nan,https://sfbay.craigslist.org/nby/cto/d/santa-rosa-2004-bmw-530i-super-clean/6874912678.html,
2019-04-25 17:35, (hayward / castro valley),Dark wood dining kitchen table and 6 chairs with 1  18" leaf,nan,nan,https://sfbay.craigslist.org/eby/fuo/d/hayward-dark-wood-dining-kitchen-table/6864137924.html,
2019-04-25 17:35, (santa rosa),17" Chevy 6 lug,nan,nan,https://sfbay.craigslist.org/nby/wto/d/fulton-17-chevy-6-lug/6869672837.html,
2019-04-25 17:35, (lafayette / orinda / moraga),DELUX TWIN SHOWER HEAD IN BRASS NEW IN BOX,nan,nan,https://sfbay.craigslist.org/eby/mat/d/orinda-delux-twin-shower-head-in-brass/6870501603.html,
2019-04-25 17:35, (walnut creek),Ethan Allen chair,nan,nan,https://sfbay.craigslist.org/eby/fuo/d/walnut-creek-ethan-allen-chair/6874910274.html,
2019-04-25 17:35, (pacifica),2013 GSXR 1000 WINDSCREEN OEM,nan,nan,https://sfbay.craigslist.org/pen/mpo/d/pacifica-2013-gsxr-1000-windscreen-oem/6874910262.html,
2019-04-25 17:34, (PLEASANTON),IGN  GM 1990 ERA,nan,nan,https://sfbay.craigslist.org/eby/pts/d/ign-gm-1990-era/6874910223.html,
2019-04-25 17:34, (concord / pleasant hill / martinez),Vintage Mid Century Danish Teak Chairs by Poul Volther,nan,nan,https://sfbay.craigslist.org/eby/fuo/d/martinez-vintage-mid-century-danish/6874908384.html,
2019-04-25 17:34, (lafayette / orinda / moraga),ANTIQUE BOSCH RADIO CABINET SAGINAW MICHAGAN,nan,nan,https://sfbay.craigslist.org/eby/atq/d/antique-bosch-radio-cabinet-saginaw/6867850056.html,
2019-04-25 17:34, (LaHonda),1985 Toyota pickup,nan,nan,https://sfbay.craigslist.org/sby/cto/d/la-honda-1985-toyota-pickup/6874912501.html,
2019-04-25 17:34, (dublin / pleasanton / livermore),AR XA Turntable,nan,nan,https://sfbay.craigslist.org/eby/ele/d/pleasanton-ar-xa-turntable/6874907029.html,
2019-04-25 17:34, (Fremont / Hayward / San Jose),IPHONE XS MAX 64GB GOLD TMobile metro pcs,nan,nan,https://sfbay.craigslist.org/eby/mob/d/fremont-iphone-xs-max-64gb-gold-tmobile/6874848847.html,
